session_id,window_start,avg_power,std_power,interval_count,interval_ratio,IF,TSS,interval_intensity
activities/2797307100.fit.gz,2019-08-21 01:16:02,320.7266666666667,37.56352781917883,2,0.28,0.882077528579154,6.483839720202568,1.002465003950721
activities/2797307100.fit.gz,2019-08-21 01:18:32,313.65,19.04628135183699,1,0.09333333333333334,0.8626149478440155,6.200871235366113,0.9433346950757129
activities/2797307100.fit.gz,2019-08-21 01:21:02,319.9633333333333,13.130955368475247,2,0.19,0.8799781734268474,6.453013214230421,0.9361454531153895
activities/2797307100.fit.gz,2019-08-21 01:23:32,314.0133333333333,15.166404393336682,2,0.18333333333333332,0.8636142042265544,6.215245781182207,0.9134820148233831
activities/2797307100.fit.gz,2019-08-21 01:26:02,311.43333333333334,13.166835441956263,1,0.13,0.8565185671615535,6.113533799104005,0.9025041061208771
activities/2797307100.fit.gz,2019-08-21 01:28:32,314.2033333333333,10.416428797284071,1,0.13,0.864136751142194,6.222769372288218,0.9025041061208771
activities/2797307100.fit.gz,2019-08-21 01:31:02,316.8333333333333,15.841050750783197,2,0.23,0.871369900553416,6.32737919658725,0.930858937288131
activities/2797307100.fit.gz,2019-08-21 01:33:32,315.94666666666666,18.98096824599724,3,0.29333333333333333,0.8689313482804312,6.292014066870399,0.9307710670800716
activities/2797307100.fit.gz,2019-08-21 01:36:02,305.35,16.332610528224404,2,0.18,0.839787898371338,5.87703095209124,0.9047803076352466
activities/2797307100.fit.gz,2019-08-21 01:38:32,302.14666666666665,15.624291628387153,2,0.20333333333333334,0.8309779407234491,5.754369483074867,0.8962198092393548
activities/2797307100.fit.gz,2019-08-21 01:41:02,296.49333333333334,16.695007903229303,1,0.11666666666666667,0.8154298781107339,5.541049050964052,0.900273686087667
activities/2797307100.fit.gz,2019-08-21 01:43:32,288.6933333333333,11.713210016425425,1,0.11666666666666667,0.7939779521002657,5.253341570177764,0.8543052732080925
activities/2797454257.fit.gz,2019-08-21 03:24:16,288.81333333333333,14.661690064776145,2,0.16333333333333333,0.794307981731196,5.257709748682383,0.8379833996239896
activities/2797454257.fit.gz,2019-08-21 03:26:46,298.55333333333334,14.631717450646578,2,0.20333333333333334,0.8210953867750369,5.618313618193728,0.8665532112677532
activities/2797454257.fit.gz,2019-08-21 03:29:16,313.0233333333333,9.935934223256961,1,0.15333333333333332,0.8608914597713796,6.17611754589414,0.9017820513263389
activities/2797454257.fit.gz,2019-08-21 03:31:46,321.40604026845637,9.813678498035687,2,0.16,0.8839459737380075,6.511337370730286,0.9194419249198229
activities/2797454257.fit.gz,2019-08-21 03:34:16,321.43624161073825,10.996840392866853,1,0.08,0.8840290348867316,6.51256112102305,0.9214473133022117
activities/2797454257.fit.gz,2019-08-21 03:36:46,314.52,12.591648025576319,2,0.2733333333333333,0.86500766266826,6.235318803956719,0.9051330945036004
activities/2797454257.fit.gz,2019-08-21 03:39:16,303.99,12.652400299284453,1,0.20333333333333334,0.8360475625541282,5.824796057105823,0.8886002726782595
activities/2797454257.fit.gz,2019-08-21 03:41:46,302.46666666666664,11.90499428344629,1,0.13,0.8318580197392631,5.766564708371067,0.8930545397651811
activities/2797454257.fit.gz,2019-08-21 03:44:16,304.81333333333333,12.54452691637096,1,0.12333333333333334,0.8383119325218997,5.856390801738351,0.8953168703953164
activities/2797454257.fit.gz,2019-08-21 03:46:46,305.56,11.96883731473808,2,0.21333333333333335,0.8403654502254659,5.885117416105418,0.8815830571008678
activities/2797454257.fit.gz,2019-08-21 03:49:16,298.75,28.029642047898744,2,0.21333333333333335,0.8216362686701726,5.625717983285367,0.8815830571008678
activities/2797454257.fit.gz,2019-08-21 03:51:46,289.24333333333334,26.237710562386262,1,0.11666666666666667,0.7954905879086962,5.273377295427693,0.8539909592738733
activities/2803436608.fit.gz,2019-08-23 01:24:39,302.0233333333333,27.19220701271271,3,0.26,0.8306387436027708,5.749672686449914,0.9012347613865298
activities/2803436608.fit.gz,2019-08-23 01:27:09,295.52,22.011578771183135,1,0.19333333333333333,0.8127529711042992,5.504728266990548,0.8897997161503847
activities/2803436608.fit.gz,2019-08-23 01:29:39,285.82,10.64961345151394,0,0.0,0.7860755759374352,5.149290092378086,0.0
activities/2803436608.fit.gz,2019-08-23 01:32:09,290.43666666666667,14.676261634202204,2,0.2966666666666667,0.7987725492385028,5.316979878474804,0.8467361345618505
activities/2803436608.fit.gz,2019-08-23 01:34:39,296.99333333333334,13.10292418592973,1,0.10666666666666667,0.8168050015729433,5.559753421621466,0.8616007942906361
activities/2803436608.fit.gz,2019-08-23 01:37:09,291.23333333333335,8.62509259209559,1,0.13666666666666666,0.80096357928829,5.346188794552574,0.8393619454940194
activities/2803436608.fit.gz,2019-08-23 01:39:39,287.33,8.926800471986963,1,0.06666666666666667,0.7902284487933078,5.203841677352312,0.8352499909460466
activities/2803436608.fit.gz,2019-08-23 01:42:09,295.31333333333333,13.189711478606682,2,0.21333333333333335,0.8121845867399193,5.497031691149113,0.8591083830153814
activities/2803436608.fit.gz,2019-08-23 01:44:39,298.14666666666665,13.673764010769757,2,0.17666666666666667,0.8199769530257731,5.603018362445257,0.8632142941077333
activities/2803436608.fit.gz,2019-08-23 01:47:09,293.67333333333335,11.892292555357955,0,0.0,0.8076741817838723,5.4361465326687295,0.0
activities/2803436608.fit.gz,2019-08-23 01:49:39,282.45,14.289885700499264,1,0.16666666666666666,0.776807243802143,5.028579116862351,0.8256241267105802
activities/2803436608.fit.gz,2019-08-23 01:52:09,274.08,10.391034597190021,1,0.09666666666666666,0.7537876770447561,4.7349655172044125,0.7927349669385627
activities/2803436608.fit.gz,2019-08-23 01:54:39,282.4266666666667,15.21177029656823,1,0.19,0.7767430713739067,5.02774832439475,0.8388735618938337
activities/2803436608.fit.gz,2019-08-23 01:57:09,282.24,16.176394324240903,1,0.19,0.7762296919480152,5.021104455514254,0.8388735618938337
activities/2803436608.fit.gz,2019-08-23 01:59:39,272.7133333333333,17.115621194946122,2,0.17666666666666667,0.7500290062480502,4.687862585111982,0.8180168399347344
activities/2808772306.fit.gz,2019-08-24 19:36:17,275.35,31.35571452436275,0,0.0,0.7572804906387683,4.778947845850781,0.0
activities/2808772306.fit.gz,2019-08-24 19:38:47,282.0,23.202556339542742,1,0.06666666666666667,0.7755696326861546,5.012568792874473,0.8377252131780237
activities/2808772306.fit.gz,2019-08-24 19:41:17,275.2921810699589,39.66756172576814,1,0.16,0.7571214743042495,4.7769410571053355,0.835158316048566
activities/2808772306.fit.gz,2019-08-24 19:43:47,289.0513833992095,43.30133098283037,1,0.17333333333333334,0.7949626781927296,5.266380497661311,0.9359301841253541
activities/2808772306.fit.gz,2019-08-24 19:46:17,300.89666666666665,27.05807314319004,1,0.17333333333333334,0.8275401320679253,5.706855584858326,0.9359301841253541
activities/2808772306.fit.gz,2019-08-24 19:48:47,302.27054794520546,22.10231707870696,1,0.08666666666666667,0.8313186448287435,5.759089076999155,0.8847332798400159
activities/2808772306.fit.gz,2019-08-24 19:51:17,312.46232876712327,20.030335351732656,1,0.07,0.8593485586885754,6.153999544334432,0.9053550946908793
activities/2829934608.fit.gz,2019-08-31 18:45:45,356.41,39.96867815344077,1,0.15666666666666668,0.9802155063321716,8.006853657116961,1.070782307871129
activities/2829934608.fit.gz,2019-08-31 18:48:15,352.50666666666666,18.901233351880038,0,0.0,0.9694803758371894,7.832434992778483,0.0
activities/2829934608.fit.gz,2019-08-31 18:50:45,359.25666666666666,10.523503324569353,1,0.08666666666666667,0.9880445425770176,8.13526681763523,1.0190722642250973
activities/2829934608.fit.gz,2019-08-31 18:53:15,351.40802675585286,18.43802062227699,2,0.20333333333333334,0.9664588448014297,7.78368915579095,1.0144353409742168
activities/2829934608.fit.gz,2019-08-31 18:55:45,346.35690235690237,17.41203658432967,1,0.07333333333333333,0.9525670054583585,7.561532499065869,1.0183414293780488
activities/2829934608.fit.gz,2019-08-31 18:58:15,349.96308724832215,13.26480355254799,2,0.13666666666666666,0.9624849043648719,7.719809926085472,1.0147069567240494
activities/2829934608.fit.gz,2019-08-31 19:00:45,351.64666666666665,16.58217382881053,2,0.15333333333333332,0.967115163482189,7.794264495309841,1.0332558119088902
activities/2829934608.fit.gz,2019-08-31 19:03:15,344.24,18.006176718004298,1,0.21666666666666667,0.9467450012619925,7.469384145121418,1.0189876412428074
activities/2829934608.fit.gz,2019-08-31 19:05:45,335.43333333333334,11.035045184421413,0,0.0,0.9225244933476092,7.092095340218858,0.0
activities/2829934608.fit.gz,2019-08-31 19:08:15,331.79,18.639900750808735,1,0.09666666666666666,0.9125044270529761,6.938869411594001,0.9670437202862214
